kecamatan,kelurahan,lokasi,kategori,latitude,longitude,status_akurasi
GEDEBAGE,RANCABOLANG,JLN. CRYSANTIUM,TAMAN CRYSANTIUM,-6.96546107696,107.69032753264,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. CEMARA,TAMAN CEMARA,-6.962741538226,107.692567068471,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. PINUS ,TAMAN PINUS,-6.96697,107.6982492,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. PALEM,TAMAN PALEM,-6.965698350849,107.700172275344,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. TULIP RAYA,TAMAN TULIP RAYA,-6.966363708168,107.702738507259,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. TULIP VII,TAMAN TULIP RAYA,-6.966789465446,107.702198844109,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. TULIP IX,TAMAN TOGA,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JLN. TULIP III,TAMAN TULIP,-6.966600656494,107.703902967136,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. CEMPAKA RAYA,TAMAN CEMPAKA,-6.96480814459,107.695206952139,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,SUMMARECON,TAMAN AIR MANCUR,-6.955529,107.69376,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,SUMMARECON,TAMAN SUMRINGAH,-6.955529,107.69376,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PENDAMPING TOL,DANAU RETENSI RANCABOLANG 1 & 2,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,JL. PENDAMPING TOL,DANAU RETENSI RANCABOLANG 3,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCABOLANG,RW 03 / TPSTE,TAMAN EDUKASI,-6.959774,107.694896,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW. 02,TAMAN ,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW. 04,TAMAN ,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW. 05,TAMAN ,-6.9615303,107.7095714,Akurat (ArcGIS)
GEDEBAGE,RANCANUMPANG,RW. 07,TAMAN ,-6.9615303,107.7095714,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 02,TAMAN GEGERKALONG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN ANGKLUNG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN SUKASARI BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 08,TAMAN BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,ISOLA,RW 02,TAMAN CIRATEUN,-6.850819,107.591616,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 01,TAMAN RW 01,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 02,TAMAN RW 02,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 03,TAMAN RW 03,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 04,TAMAN RW 04,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 05,TAMAN RW 05,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 06,TAMAN RW 06,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 07,TAMAN RW 07,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 08,TAMAN RW 08,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 09,TAMAN RW 09,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 10,TAMAN RW 10,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 11,TAMAN RW 11,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 04,TAMAN LENGKENG,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 07,TAMAN SETRASARI RAYA,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 02,TAMAN GEGERKALONG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN ANGKLUNG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN SUKASARI BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 01,TAMAN RW 01,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 02,TAMAN RW 02,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 03,TAMAN RW 03,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 04,TAMAN RW 04,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 05,TAMAN RW 05,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 06,TAMAN RW 06,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 07,TAMAN RW 07,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 08,TAMAN RW 08,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 09,TAMAN RW 09,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 10,TAMAN RW 10,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 11,TAMAN RW 11,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 04,TAMAN LENGKENG,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 07,TAMAN SETRASARI RAYA,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 02,TAMAN GEGERKALONG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 04,TAMAN CALUNG ,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN ANGKLUNG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN SUKASARI BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 08,TAMAN BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,ISOLA,RW 02,TAMAN CIRATEUN,-6.850819,107.591616,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 01,TAMAN RW 01,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 02,TAMAN RW 02,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 03,TAMAN RW 03,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 04,TAMAN RW 04,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 05,TAMAN RW 05,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 06,TAMAN RW 06,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 07,TAMAN RW 07,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 08,TAMAN RW 08,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 09,TAMAN RW 09,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 10,TAMAN RW 10,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 11,TAMAN RW 11,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 04,TAMAN LENGKENG,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 07,TAMAN SETRASARI RAYA,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 02,TAMAN GEGERKALONG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 04,TAMAN CALUNG ,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN ANGKLUNG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN SUKASARI BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 08,TAMAN BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,ISOLA,RW 02,TAMAN CIRATEUN,-6.850819,107.591616,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 01,TAMAN RW 01,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 02,TAMAN RW 02,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 03,TAMAN RW 03,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 04,TAMAN RW 04,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 05,TAMAN RW 05,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 06,TAMAN RW 06,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 07,TAMAN RW 07,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 08,TAMAN RW 08,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 09,TAMAN RW 09,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 10,TAMAN RW 10,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 11,TAMAN RW 11,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 04,TAMAN LENGKENG,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 07,TAMAN SETRASARI RAYA,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 02,TAMAN GEGERKALONG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 04,TAMAN CALUNG ,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN ANGKLUNG,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 06,TAMAN SUKASARI BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,GEGERKALONG,RW 08,TAMAN BUNGUR,-6.870012,107.592081,Akurat (ArcGIS)
SUKASARI,ISOLA,RW 02,TAMAN CIRATEUN,-6.850819,107.591616,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 01,TAMAN RW 01,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 02,TAMAN RW 02,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 03,TAMAN RW 03,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 04,TAMAN RW 04,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 05,TAMAN RW 05,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 06,TAMAN RW 06,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 07,TAMAN RW 07,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 08,TAMAN RW 08,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 09,TAMAN RW 09,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 10,TAMAN RW 10,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SARIJADI,RW 11,TAMAN RW 11,-6.875161,107.576754,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 04,TAMAN LENGKENG,-6.874331,107.585721,Akurat (ArcGIS)
SUKASARI,SUKARASA,RW 07,TAMAN SETRASARI RAYA,-6.874331,107.585721,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 09,TAMAN TERBUKA,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,RW 10,KEBUN JAGUNG,-6.89398,107.66342,Akurat (ArcGIS)
MANDALAJATI,SINDANG JAYA,RW 03,TAMAN,-6.900353,107.683879,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 09,TAMAN TERBUKA,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,RW 10,KEBUN JAGUNG,-6.89398,107.66342,Akurat (ArcGIS)
MANDALAJATI,SINDANG JAYA,RW 03,TAMAN,-6.900353,107.683879,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,RT 06 RW 14,EKS TPS CICABE,-6.89398,107.66342,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,RT 03 RW 09,TANAH KOSONG,-6.89398,107.66342,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,RT 07 RW 13,TAMAN BERMAIN,-6.890706986604,107.663874015056,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 03,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 02,RTH PEKARANGAN/LAPANGAN,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 04,HUTAN,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 05,KEBUN,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 06,KEBUN,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 09,KEBUN,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,RW 11,SEPADAN SUNGAI,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 03,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,BALAI RW 11 (RT 04),LAHAN SERBAGUNA,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,LAHAN KOSONG (JL. SINDANGLAYA RW 06),WISATA TANI,-6.8997,107.6801,Akurat (ArcGIS)
MANDALAJATI,SINDANG JAYA,RW 03,BALAI RW DAN TAMAN,-6.900353,107.683879,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,JALAN ATPUT,RTH EKOLOGIS,-6.889989175819,107.666463390713,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 03,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,BALAI RW 11 (RT 04),LAHAN SERBAGUNA,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,LAHAN KOSONG (JL. SINDANGLAYA RW 06),WISATA TANI,-6.8997,107.6801,Akurat (ArcGIS)
MANDALAJATI,SINDANG JAYA,RW 03,BALAI RW DAN TAMAN,-6.900353,107.683879,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,JALAN ATPUT,RTH EKOLOGIS,-6.889989175819,107.666463390713,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 12,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,SAWAH,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 05,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 04,TAMAN,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,KARANG PAMULANG,RW 03,LAHAN KOSONG,-6.898017,107.671769,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,BALAI RW 11 (RT 04),LAHAN SERBAGUNA,-6.897231,107.679955,Akurat (ArcGIS)
MANDALAJATI,PASIR IMPUN,LAHAN KOSONG (JL. SINDANGLAYA RW 06),WISATA TANI,-6.8997,107.6801,Akurat (ArcGIS)
MANDALAJATI,SINDANG JAYA,RW 03,BALAI RW DAN TAMAN,-6.900353,107.683879,Akurat (ArcGIS)
MANDALAJATI,JATIHANDAP,JALAN ATPUT,RTH EKOLOGIS,-6.889989175819,107.666463390713,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 09,TAMAN POHON PRODUKTIF,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 07,TAMAN BERMAIN ANAK,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10,TAMAN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 02,TAMAN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 09,TAMAN,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 07,TAMAN,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,BABAKAN ASIH,RW 02,BURUAN SAE,-6.932703,107.594753,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 05,TAMAN AYUNAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 08,TAMAN LAPANGAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 02 RT 05,TAMAN BUNGA PENGHIJAUAN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 09,TAMAN,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 07,TAMAN,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,BABAKAN ASIH,RW 02,BURUAN SAE,-6.932703,107.594753,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 05,TAMAN AYUNAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 08,TAMAN LAPANGAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 02 RT 05,TAMAN BUNGA PENGHIJAUAN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 09,TAMAN POHON PRODUKTIF,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,KOPO,RW 07,TAMAN BERMAIN ANAK,-6.941327,107.588436,Akurat (ArcGIS)
BOJONGLOA KALER,JAMIKA,RW 10,BURUAN SAE,-6.923661,107.589235,Akurat (ArcGIS)
BOJONGLOA KALER,BABAKAN ASIH,RW 02,BURUAN SAE,-6.932703,107.594753,Akurat (ArcGIS)
BOJONGLOA KALER,BABAKAN ASIH,RW 05,BURUAN SAE,-6.932703,107.594753,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 05,TAMAN AYUNAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 10 RT 08,TAMAN LAPANGAN BERMAIN,-6.932308,107.589823,Akurat (ArcGIS)
BOJONGLOA KALER,SUKA ASIH,RW 02 RT 05,TAMAN BUNGA PENGHIJAUAN,-6.932308,107.589823,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,TAMAN ASIA AFRIKA JL. JAKARTA,TAMAN,-6.914193337035,107.639989794919,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,RW 04,TAMAN ANYER,-6.916492,107.640926,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,RW 08,TAMAN KIARA PARK,-6.916492,107.640926,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,RW 08,TAMAN RW,-6.917211,107.632794,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,LAPANGAN SIDOLIG,SARANA OLAHRAGA,-6.9187,107.627,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,LAHAN PJKA JL. SUKABUMI - JL. LASWI,,-6.917228100381,107.634059038966,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RT 09 RW 06,TAMAN HERBAL HEJO,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RT 07 RW 05,TAMAN SIWAL,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,TPU GUMURUH,PEMAKAMAN,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,MALEER,RW 03,TAMAN RW,-6.92644,107.639396,Akurat (ArcGIS)
BATUNUNGGAL,MALEER,TPU MALEER,PEMAKAMAN,-6.92644,107.639396,Akurat (ArcGIS)
BATUNUNGGAL,KEBONGEDANG,JL. IBRAHIM AJI,TAMAN FLY OVER IBRAHIM AJIE,-6.926852664816,107.643308814227,Akurat (ArcGIS)
BATUNUNGGAL,KEBONGEDANG,RW 02 RW 03,TAMAN RW,-6.927221,107.64219,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 01 JL. GATOT SUBROTO,TAMAN RW,-6.931412703326,107.642155572301,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 07 JL. BINONGJATI,TAMAN RW,-6.940825403767,107.640309892137,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 10,TAMAN RW,-6.930380001166,107.6387810277,Akurat (ArcGIS)
BATUNUNGGAL,SAMOJA,RT 07 RW 07,TAMAN RW,-6.921697,107.628254,Akurat (ArcGIS)
BATUNUNGGAL,CIBANGKONG,RW 05,TAMAN RW,-6.923955020925,107.630406835876,Akurat (ArcGIS)
BATUNUNGGAL,CIBANGKONG,RT 05 RW 01,TAMAN RW,-6.924,107.633369,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,TAMAN ASIA AFRIKA JL. JAKARTA,TAMAN,-6.914193337035,107.639989794919,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,RW 04,TAMAN ANYER,-6.916492,107.640926,Akurat (ArcGIS)
BATUNUNGGAL,KEBONWARU,RW 08,TAMAN KIARA PARK,-6.916492,107.640926,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,RW 08,TAMAN RW,-6.917211,107.632794,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,LAPANGAN SIDOLIG,SARANA OLAHRAGA,-6.9187,107.627,Akurat (ArcGIS)
BATUNUNGGAL,KACAPIRING,LAHAN PJKA JL. SUKABUMI - JL. LASWI,,-6.917228100381,107.634059038966,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RT 09 RW 06,TAMAN HERBAL HEJO,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RT 07 RW 05,TAMAN SIWAL,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,TPU GUMURUH,PEMAKAMAN,-6.937568,107.637632,Akurat (ArcGIS)
BATUNUNGGAL,MALEER,RW 03,TAMAN RW,-6.92644,107.639396,Akurat (ArcGIS)
BATUNUNGGAL,MALEER,TPU MALEER,PEMAKAMAN,-6.92644,107.639396,Akurat (ArcGIS)
BATUNUNGGAL,KEBONGEDANG,JL. IBRAHIM ADJIE,TAMAN FLY OVER IBRAHIM AJIE,-6.926852664816,107.643308814227,Akurat (ArcGIS)
BATUNUNGGAL,KEBONGEDANG,RW 02 RW 03,TAMAN RW,-6.927221,107.64219,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 01 JL. GATOT SUBROTO,TAMAN RW,-6.931412703326,107.642155572301,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 07 JL. BINONG JATI,TAMAN RW,-6.940825403767,107.640309892137,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,RW 10,TAMAN RW,-6.930380001166,107.6387810277,Akurat (ArcGIS)
BATUNUNGGAL,SAMOJA,RT 07 RW 07,TAMAN RW,-6.921697,107.628254,Akurat (ArcGIS)
BATUNUNGGAL,CIBANGKONG,RW 05,TAMAN RW,-6.923955020925,107.630406835876,Akurat (ArcGIS)
BATUNUNGGAL,CIBANGKONG,RT 05 RW 01,TAMAN RW,-6.924,107.633369,Akurat (ArcGIS)
BATUNUNGGAL,SAMOJA,JL. LASWI RW 04,RTH FASILITAS GARDU PLN,-6.923335930878,107.628219887552,Akurat (ArcGIS)
BATUNUNGGAL,SAMOJA,JL. SAMOJA RW 09,RTH BERMAIN SMPN 4,-6.921752005313,107.627783803096,Akurat (ArcGIS)
BATUNUNGGAL,SAMOJA,JL. PACAR RW 10,RTH TROTOAR TAMAN PU,-6.919997002427,107.626415038307,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,JL. BINONG JATI RW 05,SAWAH/ KEBUN KANGKUNG,-6.940825403767,107.640309892137,Akurat (ArcGIS)
BATUNUNGGAL,GUMURUH,JL. BINONG JATI II RT 04 RW 06,SAWAH/ KEBUN KANGKUNG,-6.940825403767,107.640309892137,Akurat (ArcGIS)
